36.72791510		127.44280780		88.40383000
36.72791600		127.44287160		89.03781000
36.72791680		127.44293660		89.05318000
36.72791770		127.44300240		89.04100000
36.72791800		127.44306790		89.99907000
36.72791760		127.44313360		90.62156000
36.72791670		127.44319940		90.99005000
36.72791630		127.44326500		90.27712000
36.72792150		127.44332950		81.62629000
36.72794560		127.44338260		51.70924000
36.72798660		127.44341360		22.87265000
36.72803490		127.44342360		4.17010000
