37.23625510		126.77284460		0.00000000		0		0		0		0
37.23625510		126.77284470		0.00000000		0		0		0		0
37.23625510		126.77284470		0.00000000		0		0		0		0
37.23625500		126.77284480		0.00000000		0		0		0		0
37.23625500		126.77284480		0.00000000		0		0		0		0
37.23625500		126.77284480		0.00000000		0		0		0		0
37.23625500		126.77284490		0.00000000		0		0		0		0
37.23625500		126.77284490		0.00000000		0		0		0		0
37.23625500		126.77284500		0.00000000		0		0		0		0
37.23625500		126.77284500		0.00000000		0		0		0		0
37.23625500		126.77284500		0.00000000		0		0		0		0
37.23625500		126.77284500		0.00000000		0		0		0		0
37.23625500		126.77284510		0.00000000		0		0		0		0
37.23625500		126.77284510		0.00000000		0		0		0		0
37.23625500		126.77284520		0.00000000		0		0		0		0
37.23625500		126.77284520		0.00000000		0		0		0		0
37.23625500		126.77284530		0.00000000		0		0		0		0
37.23625500		126.77284530		0.00000000		0		0		0		0
37.23625510		126.77284540		0.00000000		0		0		0		0
37.23625510		126.77284540		0.00000000		0		0		0		0
37.23625510		126.77284540		0.00000000		0		0		0		0
37.23625510		126.77284550		0.00000000		0		0		0		0
37.23625510		126.77284550		0.00000000		0		0		0		0
37.23625510		126.77284560		0.00000000		0		0		0		0
37.23625510		126.77284570		0.00000000		0		0		0		0
37.23625500		126.77284570		0.00000000		0		0		0		0
37.23625500		126.77284580		0.00000000		0		0		0		0
37.23625500		126.77284580		0.00000000		0		0		0		0
37.23625510		126.77284590		0.00000000		0		0		0		0
37.23625510		126.77284600		0.00000000		0		0		0		0
37.23625510		126.77284600		0.00000000		0		0		0		0
37.23625510		126.77284610		0.00000000		0		0		0		0
37.23625510		126.77284620		0.00000000		0		0		0		0
37.23625510		126.77284620		0.00000000		0		0		0		0
37.23625510		126.77284630		0.00000000		0		0		0		0
37.23625510		126.77284630		0.00000000		0		0		0		0
37.23625510		126.77284640		0.00000000		0		0		0		0
37.23625510		126.77284650		0.00000000		0		0		0		0
37.23625510		126.77284650		0.00000000		0		0		0		0
37.23625510		126.77284660		0.00000000		0		0		0		0
37.23625510		126.77284670		0.00000000		0		0		0		0
