36.72791500		127.44276610		86.65784000
36.72791600		127.44278860		87.18685000
36.72791680		127.44281270		87.74725000
36.72791740		127.44283790		88.29956000
36.72791790		127.44286410		88.88155000
36.72791820		127.44289120		89.09887000
36.72791870		127.44291910		88.71164000
36.72791920		127.44294740		88.57419000
36.72791980		127.44297570		88.37110000
36.72792030		127.44300410		88.77014000
36.72792050		127.44303260		89.59228000
36.72792060		127.44306120		89.71218000
36.72792070		127.44308990		89.70927000
36.72792080		127.44311900		89.82191000
36.72792090		127.44314810		89.74304000
36.72792090		127.44317730		89.87899000
36.72792120		127.44320630		89.11974000
36.72792160		127.44323550		88.90230000
36.72792210		127.44326460		88.57390000
36.72792280		127.44329370		88.21259000
36.72792250		127.44332240		91.31804000
36.72791910		127.44335020		100.57853000
36.72790980		127.44337320		121.15171000
36.72789440		127.44338810		146.39777000
36.72787530		127.44339530		166.28057000
36.72785470		127.44339830		174.80570000
36.72783390		127.44339950		177.77629000
36.72781300		127.44340020		179.09797000
