36.72791760		127.44288470		93.54426000	0	0	0	0
36.72791670		127.44292770		90.90501000	0	0	0	0
36.72791700		127.44297520		88.81568000	0	0	0	0
36.72791780		127.44302260		88.57490000	0	0	0	0
36.72791870		127.44307010		88.62098000	0	0	0	0
36.72791990		127.44311960		88.22975000	0	0	0	0
36.72792070		127.44317080		89.18766000	0	0	0	0
36.72792080		127.44322190		90.22007000	0	0	0	0
36.72792040		127.44327240		90.67791000	0	0	0	0
36.72792070		127.44331960		88.23467000	0	0	0	0
36.72793030		127.44336000		66.37009000	0	0	0	0
36.72795200		127.44338960		39.78041000	0	0	0	0
36.72798090		127.44340570		18.16013000	0	0	0	0
36.72801260		127.44341090		3.99894000	0	0	0	0
36.72804550		127.44341050		357.77646000	0	0	0	0
36.72807830		127.44340790		355.72836000	0	0	0	0
36.72810860		127.44340510		355.80619000	0	0	0	0
36.72813250		127.44340290		355.81253000	0	0	0	0
