36.72790670		127.44291810		91.62909000	0	0	0	0
36.72790620		127.44295250		90.91997000	0	0	0	0
36.72790580		127.44299550		90.37224000	0	0	0	0
36.72790570		127.44304060		90.25331000	0	0	0	0
36.72790590		127.44308530		89.50667000	0	0	0	0
36.72790650		127.44312990		88.84784000	0	0	0	0
36.72790710		127.44317420		89.07633000	0	0	0	0
36.72790790		127.44321810		88.30442000	0	0	0	0
36.72790900		127.44326160		87.94346000	0	0	0	0
36.72791020		127.44330460		87.95510000	0	0	0	0
36.72791400		127.44334450		80.07185000	0	0	0	0
36.72792460		127.44337700		61.86372000	0	0	0	0
36.72794220		127.44340250		43.94668000	0	0	0	0
36.72796500		127.44341970		26.09897000	0	0	0	0
36.72799030		127.44342760		9.56033000	0	0	0	0
36.72801630		127.44342890		0.87614000	0	0	0	0
36.72804160		127.44342870		359.84639000	0	0	0	0
36.72806610		127.44342860		359.70363000	0	0	0	0
36.72808910		127.44342850		359.17334000	0	0	0	0
36.72811060		127.44342820		359.05184000	0	0	0	0
36.72813080		127.44342780		358.38371000	0	0	0	0
36.72814290		127.44342760		359.21917000	0	0	0	0
