0.00000000		6.60412192		0.00522192
0.00000000		6.60934849		0.01044849
0.00000000		6.60412531		0.01567381
0.00000000		6.60935105		0.02089954
0.00000000		6.60412396		0.02612350
0.00000000		6.60835401		0.03035355
0.00000000		6.60312275		0.03457630
0.00000000		6.60734661		0.03880016
0.00000000		6.60312335		0.04302350
0.00000000		6.60534445		0.04524461
0.00000000		6.60112117		0.04746578
0.00000000		6.60334246		0.04968707
0.00000000		6.60012001		0.05090708
0.00000000		6.60134057		0.05212764
0.00000000		6.60012060		0.05334824
0.00000000		6.60434487		0.05757251
0.00000000		6.60312427		0.06179679
0.00000000		6.60734897		0.06602148
0.00000000		6.60312406		0.07024555
0.00000000		6.60734762		0.07446910
0.00000000		6.60312318		0.07869228
0.00000000		6.60734614		0.08291524
0.00000000		6.60312301		0.08713825
0.00000000		6.60734640		0.09136164
0.00000000		6.60312638		0.09558802
0.00000000		6.60634867		0.09881031
0.00000000		6.60212273		0.10203304
0.00000000		6.60534473		0.10525503
0.00000000		6.60212161		0.10847664
0.00000000		6.60634449		0.11269952
0.00000000		6.60312280		0.11692232
0.00000000		6.60734720		0.12114672
0.00000000		6.60212199		0.12436871
0.00000000		6.60534392		0.12759064
0.00000000		6.60212328		0.13081392
0.00000000		6.60534656		0.13403721
0.00000000		6.60212312		0.13726033
0.00000000		6.60134110		0.13647830
0.00000000		6.59811796		0.13569626
0.00000000		6.59733553		0.13491384
0.00000000		6.59511586		0.13112970
0.00000000		6.59133146		0.12734529
0.00000000		6.59511495		0.12356025
0.00000000		6.59133051		0.11977581
0.00000000		6.59511635		0.11599216
0.00000000		6.59133059		0.11220640
0.00000000		6.59511420		0.10842060
0.00000000		6.59132836		0.10463476
0.00000000		6.59511552		0.10085028
0.00000000		6.59132957		0.09706432
0.00000000		6.59511416		0.09327848
0.00000000		6.59132942		0.08949374
0.00000000		6.59511367		0.08570741
0.00000000		6.59132843		0.08192218
0.00000000		6.60112111		0.08414328
0.00000000		6.60334217		0.08636435
0.00000000		6.60112157		0.08858592
0.00000000		6.60834909		0.09581344
0.00000000		6.60612737		0.10304081
0.00000000		6.61335496		0.11026840
0.00000000		6.60612745		0.11749585
0.00000000		6.61135271		0.12272111
0.00000000		6.60412375		0.12794486
0.00000000		6.60934745		0.13316856
0.00000000		6.60412380		0.13839236
0.00000000		6.60934948		0.14361804
0.00000000		6.60412584		0.14884388
0.00000000		6.60935157		0.15406961
0.00000000		6.60412589		0.15929550
0.00000000		6.60935167		0.16452128
0.00000000		6.60412411		0.16974540
0.00000000		6.60934839		0.17496967
0.00000000		6.60412589		0.18019556
0.00000000		6.60934995		0.18541962
0.00000000		6.60412438		0.19064400
0.00000000		6.60934870		0.19586832
0.00000000		6.60412615		0.20109447
0.00000000		6.60935496		0.20632328
0.00000000		6.60412234		0.21154562
0.00000000		6.60934750		0.21677078
0.00000000		6.60412443		0.22199521
0.00000000		6.60934854		0.22721932
0.00000000		6.60412406		0.23244339
0.00000000		6.60934802		0.23766734
0.00000000		6.60412605		0.24289339
0.00000000		6.60935183		0.24811917
0.00000000		6.60412558		0.25334475
0.00000000		6.60934964		0.25856881
0.00000000		6.60412479		0.26379361
0.00000000		6.60934640		0.26901522
0.00000000		6.60412370		0.27423891
0.00000000		6.60934703		0.27946224
0.00000000		6.60412344		0.28468568
0.00000000		6.60934687		0.28990912
0.00000000		6.60412333		0.29513245
0.00000000		6.60934661		0.30035573
0.00000000		6.60412328		0.30557901
0.00000000		6.60934776		0.31080349
0.00000000		6.60412505		0.31602854
0.00000000		6.60934875		0.32125224
0.00000000		6.60412422		0.32647646
0.00000000		6.60934969		0.33170193
0.00000000		6.60412370		0.33692563
0.00000000		6.60934703		0.34214896
0.00000000		6.60412385		0.34737281
0.00000000		6.60934943		0.35259839
0.00000000		6.60412370		0.35782208
0.00000000		6.60934953		0.36304792
0.00000000		6.60412578		0.36827371
0.00000000		6.60935000		0.37349793
0.00000000		6.60412589		0.37872381
0.00000000		6.60934995		0.38394788
0.00000000		6.59611527		0.38116315
0.00000000		6.59733580		0.38238367
0.00000000		6.59711722		0.38060089
0.00000000		6.59633517		0.37981885
0.00000000		6.59911932		0.38003817
0.00000000		6.60234235		0.38326119
0.00000000		6.60212232		0.38648351
0.00000000		6.60134053		0.38570172
0.00000000		6.59811795		0.38491967
0.00000000		6.59733591		0.38413764
0.00000000		6.59811800		0.38335564
0.00000000		6.59733599		0.38257363
0.00000000		6.59811826		0.38179189
0.00000000		6.59733646		0.38101009
0.00000000		6.59811794		0.38022803
0.00000000		6.59733592		0.37944601
0.00000000		6.59811822		0.37866423
0.00000000		6.59733614		0.37788215
0.00000000		6.59811803		0.37710019
0.00000000		6.59733602		0.37631817
0.00000000		6.59811828		0.37553645
0.00000000		6.59733654		0.37475471
0.00000000		6.59811815		0.37397286
0.00000000		6.59733648		0.37319119
0.00000000		6.59811831		0.37240951
0.00000000		6.59733630		0.37162749
0.00000000		6.59811802		0.37084551
0.00000000		6.59733601		0.37006350
0.00000000		6.59811798		0.36928148
0.00000000		6.59533326		0.36649676
0.00000000		6.60212203		0.36971878
0.00000000		6.60534424		0.37294100
0.00000000		6.60212225		0.37616325
0.00000000		6.60534450		0.37938551
0.00000000		6.60212341		0.38260892
0.00000000		6.60034061		0.38082612
0.00000000		6.59711736		0.37904348
0.00000000		6.59533462		0.37726073
0.00000000		6.59711706		0.37547779
0.00000000		6.59533447		0.37369521
0.00000000		6.59711708		0.37191228
0.00000000		6.59533383		0.37012904
0.00000000		6.59711661		0.36834565
0.00000000		6.59533207		0.36656111
0.00000000		6.59711738		0.36477849
0.00000000		6.59533412		0.36299523
0.00000000		6.59711713		0.36121236
0.00000000		6.59533257		0.35942779
0.00000000		6.59711727		0.35764507
0.00000000		6.59533383		0.35586163
0.00000000		6.59711731		0.35407893
0.00000000		6.59533405		0.35229567
0.00000000		6.59711736		0.35051303
0.00000000		6.59533414		0.34872981
0.00000000		6.59711740		0.34694720
