GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result		stanley_steering_angle		psi		atan_tmp		s		x_error
261.74992000		261.75276270		-0.31072731		500		179.58971297		179.58971057		-171.75276151		-7.83694907		13.00936167		1.37640000
261.74992000		261.75074088		-0.31015961		500		179.58768508		179.58768791		-171.75073885		-7.83694907		13.00936167		1.37640000
261.74992000		261.75104693		-0.30985356		500		179.58799792		179.58799459		-171.75104552		-7.83694907		13.00936167		1.37640000
261.74992000		261.75074171		-0.30933115		500		179.53774338		179.53774416		-171.75073376		-7.78701040		13.00842076		1.36752000
261.74992000		261.75380265		-0.30627021		500		179.54072382		179.54075752		-171.75374712		-7.78701040		13.00842076		1.36752000
261.74992000		261.74913010		-0.30666738		500		179.53614506		179.53614092		-171.74913052		-7.78701040		13.00842076		1.36752000
261.74992000		261.74727802		-0.30851947		500		179.53428914		179.53428690		-171.74727650		-7.78701040		13.00842076		1.36752000
261.74992000		261.75011659		-0.30836079		500		179.58706442		179.58706415		-171.75011508		-7.83694907		13.00936167		1.37640000
261.74992000		261.74859456		-0.30988281		500		179.58553828		179.58554119		-171.74859212		-7.83694907		13.00936167		1.37640000
261.74992000		261.74958022		-0.30997678		500		179.58656211		179.58652792		-171.74957885		-7.83694907		13.00936167		1.37640000
261.74992000		261.73490596		-0.32465104		500		179.57189126		179.57186435		-171.73491528		-7.83694907		13.00936167		1.37640000
261.74992000		261.71109803		-0.36811552		500		179.54815091		179.54807190		-171.71112284		-7.83694907		13.00936167		1.37640000
261.74992000		261.60701891		-0.47219465		500		179.44430313		179.44413736		-171.60718830		-7.83694907		13.00936167		1.37640000
261.74992000		261.57211830		-0.68759816		500		179.35952935		179.35922292		-171.57221252		-7.78701040		13.00842076		1.36752000
261.74992000		261.22875492		-1.03096153		500		179.01893760		179.01847656		-171.23146616		-7.78701040		13.00842076		1.36752000
71.58685000		71.14425350		-1.50063129		-184		-11.06810017		-11.06868452		18.85569491		-7.78701040		13.00842076		1.36752000
71.58685000		70.52900053		-2.11588426		-216		-13.00116414		-13.00197765		19.47048402		-6.46850637		12.98776827		1.36054606
73.54247000		69.79663192		-2.84825287		-230		-13.82162319		-13.82256555		20.20313950		-6.38057395		12.87468371		1.34189603
73.54247000		68.99077641		-3.65410838		-259		-15.59259011		-15.59415768		21.00887247		-5.41471479		12.83388195		1.32701733
75.15085000		74.41014868		-4.50319094		-169		-10.19005362		-10.20124434		15.58959278		-5.38834844		12.72083955		1.32051722
75.15085000		73.50420296		-5.40913666		-197		-11.82803566		-11.82913728		16.49534756		-4.66621028		12.66894365		1.30594024
70.11024000		69.24014582		-6.31669498		-269		-16.18365646		-16.18545691		20.75892205		-4.57346514		12.51597271		1.27987179
70.11024000		68.34410397		-7.21273683		-286		-17.17814069		-17.17952459		21.65570092		-4.47617633		12.44309896		1.25253348
71.82994000		71.15325169		-8.10246863		-241		-14.46764220		-14.46876074		18.84668157		-4.37792083		12.31579885		1.22493090
71.82994000		70.27265008		-8.98307025		-257		-15.42403978		-15.42511046		19.71488168		-4.28977122		12.24292874		1.20017350
70.98399000		70.18944668		-9.83293524		-268		-16.11003837		-16.11106898		19.81045462		-3.69938564		12.04965895		1.16381395
70.98399000		69.37824458		-10.64413734		-283		-17.03183472		-17.03287497		20.62155588		-3.58868091		11.95193254		1.12889396
70.65865000		69.90499804		-11.41665563		-277		-16.64169051		-16.64269915		20.09466309		-3.45196394		11.78305908		1.08578049
70.65865000		69.16633439		-12.15531928		-291		-17.49193889		-17.49359897		20.83343367		-3.33983470		11.68551269		1.05043000
64.25669000		63.59795392		-12.83625108		-386		-23.18748096		-23.19791367		26.39451568		-3.19660201		11.50726393		1.00528538
64.25669000		62.97594792		-13.45825708		-399		-23.97193492		-23.97281227		27.02402055		-3.05120828		11.41261694		0.95947251
63.07173000		62.60195134		-14.02213279		-407		-24.46790658		-24.46728475		27.39798559		-2.93070084		11.21577949		0.92151062
63.07173000		62.10904501		-14.51503912		-418		-25.10979856		-25.10756868		27.89095151		-2.78338283		11.12360327		0.87511400
65.33016000		64.96939281		-14.92997919		-372		-22.37946877		-22.38007820		25.03048569		-2.65040748		10.90818529		0.83324447
63.96793000		63.94100508		-15.29050477		-393		-23.58040126		-23.58094543		26.05667484		-2.47572941		10.69201276		0.77825773
63.96793000		63.63586318		-15.59564293		-400		-24.02890631		-24.02935400		26.36404621		-2.33469221		10.59893046		0.73387140
63.96793000		63.39531313		-15.83619297		-406		-24.41127635		-24.41166463		26.60459910		-2.19293447		10.50660921		0.68926727
64.82382000		64.66056143		-16.00885935		-387		-23.26539702		-23.26571430		25.33940397		-2.07368967		10.30710438		0.65175342
64.82382000		64.53319705		-16.13622373		-392		-23.52857765		-23.52973918		25.46678675		-1.93704758		10.21413118		0.60877339
63.73223000		64.45853069		-16.21089008		-395		-23.75551777		-23.75677189		25.54143833		-1.78466644		10.01273013		0.56085088
63.73223000		64.45873300		-16.21068778		-398		-23.89405874		-23.89418298		25.54128441		-1.64710144		9.92001177		0.51759476
61.97179000		64.51077669		-16.15864408		-399		-23.97362599		-23.97369995		25.48922963		-1.51552968		9.75339662		0.47622875
61.97179000		64.61181834		-16.05760243		-400		-24.00993965		-24.00994333		25.38819945		-1.37825612		9.66076277		0.43307546
63.92995000		64.07110688		-15.90633431		-408		-24.51207279		-24.51200605		25.92897926		-1.41697322		9.48665953		0.39577425
63.92995000		64.26546838		-15.71197280		-407		-24.43530873		-24.43519871		25.73453795		-1.29933924		9.41750152		0.36290617
61.29047000		64.50366088		-15.47378031		-406		-24.36197451		-24.36418743		25.49638992		-1.13220248		9.23763426		0.31621173
61.29047000		64.78349792		-15.19394326		-403		-24.19986833		-24.19968992		25.21655589		-1.01686597		9.16863393		0.28399236
68.75952000		69.06506928		-14.87568018		-333		-20.01072245		-20.01045554		20.93501891		-0.92456337		9.09766353		0.25820921
68.75952000		69.42067745		-14.52007200		-329		-19.75056302		-19.75025463		20.57944465		-0.82919001		9.02668974		0.23156970
66.96962000		67.36030068		-14.11975426		-365		-21.95215862		-21.94809113		22.63989479		-0.69180366		8.76675613		0.19319741
66.96962000		67.79804253		-13.68201241		-360		-21.61391141		-21.61350169		22.20205415		-0.58855246		8.69629610		0.16436063
65.89975000		66.35186013		-13.21691285		-386		-23.18225351		-23.18187390		23.64819428		-0.46632037		8.54709095		0.13022409
68.51198000		68.52369272		-12.71833149		-351		-21.09792732		-21.09743671		21.47689875		-0.37946204		8.47760017		0.10596734
68.51198000		69.05310092		-12.18892329		-344		-20.66233341		-20.66577982		20.94712067		-0.28134086		8.40670885		0.07856582
72.04973000		69.60910058		-11.63292362		-336		-20.16912960		-20.15151582		20.39822395		-0.24670813		8.34455832		0.06028254
72.04973000		70.19225001		-11.04977419		-327		-19.62574075		-19.62514778		19.80789513		-0.18274735		8.14729503		0.04465375
68.79350000		68.81908088		-10.43565886		-351		-21.07377988		-21.07315323		21.18718790		-0.11403467		8.00660269		0.02786396
68.79350000		69.44727830		-9.80746144		-341		-20.51341523		-20.51279543		20.55285978		-0.04006436		7.95915151		0.00978957
68.79350000		70.03625339		-9.21848635		-333		-20.00942027		-19.99517534		19.96408767		0.03108767		7.91203357		0.00759615
75.04900000		75.57309212		-8.64450929		-242		-14.54790133		-14.54724301		14.42712483		0.12011818		7.86370422		0.02935045
76.01348000		76.03083040		-8.04079148		-236		-14.18954352		-14.18891274		13.96944991		0.21946283		7.65480277		0.05362515
76.01348000		76.59668521		-7.47493668		-227		-13.67259844		-13.67207424		13.40348242		0.26859182		7.60557678		0.06562984
76.01348000		77.08552329		-6.98609859		-220		-13.23065845		-13.23017639		12.91463417		0.31554222		7.55660257		0.07710229
77.29797000		77.71484976		-6.51689183		-210		-12.61605944		-12.61559815		12.28523827		0.33035989		7.43674064		0.08072304
79.09186000		79.13542734		-6.06539342		-187		-11.26904404		-11.26860797		10.86457419		0.40379647		7.31050350		0.09866772
79.09186000		79.51960645		-5.68121431		-182		-10.92284135		-10.92249431		10.48043476		0.44205955		7.26103689		0.10801767
78.09460000		78.12826650		-5.32906149		-205		-12.35149769		-12.35114547		11.87180078		0.47934469		7.14624508		0.11712873
78.09460000		78.47251890		-4.98480908		-200		-12.04937661		-12.04906302		11.52763432		0.52142870		7.09675855		0.12741258
74.53910000		74.54833882		-4.69618134		-267		-16.03654728		-16.04115441		15.45180660		0.58934781		6.99585595		0.14400991
74.53910000		74.83473291		-4.40978724		-263		-15.80395089		-15.80365606		15.16621712		0.63743894		6.94780830		0.15576214
77.93796000		77.94088021		-4.08449289		-211		-12.71406957		-12.71374193		12.05925228		0.65448965		6.83247272		0.15992894
77.93796000		78.26717826		-3.75819483		-207		-12.43014750		-12.42978958		11.73300565		0.69678393		6.78367674		0.17026482
77.93796000		78.61016805		-3.41520504		-202		-12.12944578		-12.12818997		11.38983348		0.73816220		6.73453172		0.18037703
76.70679000		77.01651408		-3.08155681		-229		-13.75450731		-13.75422564		12.98365532		0.77057032		6.63385600		0.18829720
78.34305000		78.40470933		-2.79385703		-206		-12.40724489		-12.40698358		11.59903329		0.80795029		6.51594836		0.19743258
78.34305000		78.71690726		-2.48165910		-202		-12.13284692		-12.13251643		11.28324617		0.84927026		6.46641320		0.20753107
83.11403000		83.15279851		-2.13733699		-128		-7.72271083		-7.72238617		6.84737570		0.87501046		6.37779045		0.21382201
83.11403000		83.45074848		-1.83938702		-124		-7.44870391		-7.44844277		6.54938023		0.89906254		6.32792761		0.21970045
82.23885000		82.26086455		-1.58141529		-144		-8.65023282		-8.64998412		7.73916025		0.91082387		6.22579438		0.22257500
82.23885000		82.51923289		-1.32304695		-140		-8.41976706		-8.41890473		7.48083314		0.93807159		6.17622275		0.22923461
81.14876000		81.16123551		-1.10413889		-163		-9.80389339		-9.80370416		8.83881565		0.96488852		6.08438486		0.23578903
81.14876000		81.34110731		-0.92426709		-160		-9.65522529		-9.65505513		8.65889812		0.99615701		6.03509110		0.24343160
81.36991000		81.37083300		-0.73625020		-161		-9.68338267		-9.68319153		8.62927468		1.05391684		5.95643405		0.25754951
81.36991000		81.59075311		-0.51633008		-158		-9.49384061		-9.49363284		8.40925334		1.08437950		5.90711554		0.26499553
83.61594000		83.64525305		-0.30578168		-124		-7.44845784		-7.44825271		6.35485861		1.09339410		5.79607022		0.26719901
83.61594000		83.85201965		-0.09901508		-121		-7.26424640		-7.26403351		6.14807731		1.11595619		5.74605129		0.27271402
79.79413000		79.81204519		0.10884911		-188		-11.31831997		-11.31982572		10.18796714		1.13185859		5.66730818		0.27660120
79.79413000		79.98066610		0.27747002		-189		-11.37512156		-11.37498386		10.01936836		1.35561550		5.62352832		0.28397243
78.04538000		78.06156604		0.41577688		-222		-13.34017022		-13.34002694		11.93852087		1.40150607		5.52729400		0.29358930
78.04538000		78.24611365		0.60032449		-219		-13.18066472		-13.18126300		11.75402055		1.42724245		5.50296728		0.29898280
84.96085000		78.45489668		0.80910752		-216		-12.98738768		-12.98720272		11.54512925		1.44207346		5.39772065		0.30209095
84.96085000		78.65215326		1.00636410		-213		-12.81506739		-12.81485944		11.34898438		1.46587506		5.37341131		0.30707915
84.96085000		78.87124304		1.22545388		-210		-12.61854611		-12.61829340		11.12878497		1.48950843		5.34882540		0.31203221
82.35274000		82.59891238		1.47460734		-147		-8.85825566		-8.85798301		7.40119266		1.45679034		5.25333543		0.30517522
83.88291000		83.92250797		1.71538968		-126		-7.56367518		-7.56344283		6.07751744		1.48592539		5.14203896		0.31128127
83.88291000		84.12613731		1.91901902		-122		-7.37300601		-7.37334356		5.87394603		1.49939753		5.11703333		0.31410479
85.37539000		85.40343131		2.11038094		-102		-6.12423706		-6.12404419		4.59660314		1.52744105		5.03355788		0.31998231
85.37539000		85.57960169		2.28655132		-99		-5.95770438		-5.95736935		4.42047492		1.53689444		5.00860011		0.32196364
86.33002000		86.34271044		2.43115837		-87		-5.22671385		-5.22720094		3.65729535		1.56990560		4.92564556		0.32888256
86.33002000		86.46118969		2.54963763		-85		-5.11611768		-5.11555291		3.53883869		1.57671422		4.90049275		0.33030963
82.27099000		82.27188669		2.65454753		-154		-9.29689876		-9.29666320		7.72815327		1.56850993		4.81814126		0.32859003
82.27099000		82.35904642		2.74170726		-153		-9.22567823		-9.22561128		7.64095838		1.58465289		4.79335485		0.33197357
86.21748000		82.44179624		2.82445708		-152		-9.17234085		-9.17213037		7.55820829		1.61392208		4.70429516		0.33810847
86.21748000		82.54333677		2.92599760		-151		-9.08657226		-9.08645675		7.45671716		1.62973959		4.67945550		0.34142394
90.14850000		90.16503890		3.04153408		-24		-1.44772606		-1.44617058		-0.16451642		1.61068701		4.65414973		0.33743038
90.14850000		90.28185255		3.15834773		-22		-1.32852719		-1.32839214		-0.28182466		1.61021680		4.62886043		0.33733183
87.80663000		87.82811510		3.28065721		-63		-3.78262245		-3.78237059		2.17189951		1.61047109		4.51824624		0.33738513
87.80663000		87.93058614		3.38312824		-61		-3.68449837		-3.68439186		2.06945771		1.61493415		4.49310201		0.33832061
85.78445000		85.79718967		3.46173751		-97		-5.85752101		-5.85744825		4.20284783		1.65460042		4.43148810		0.34663506
85.78445000		85.87455091		3.53909875		-96		-5.78950597		-5.78916913		4.12569966		1.66346947		4.40617758		0.34849415
85.83100000		85.83206690		3.59809868		-97		-5.82125355		-5.82119702		4.16794331		1.65325371		4.34756701		0.34635277
85.83100000		85.90245777		3.66848955		-95		-5.75964055		-5.75956757		4.09754707		1.66202049		4.32237592		0.34819042
89.12557000		89.13945884		3.74664407		-41		-2.51406341		-2.51398550		0.86055626		1.65342924		4.26669573		0.34638956
89.12557000		89.20514077		3.81232600		-40		-2.45013856		-2.45006978		0.79489402		1.65517576		4.24144159		0.34675566
81.85801000		81.87129289		3.87674954		-163		-9.82854660		-9.82793970		8.12933608		1.69860362		4.19075258		0.35585896
81.85801000		81.93532071		3.94077736		-163		-9.78038690		-9.78035948		8.06468737		1.71567211		4.16600283		0.35943696

GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	psi			atan_tmp		s			x_error
87.05984000		87.06703409		3.97382336		-77		-4.67254813		-4.67290723		2.93298238		1.73992485		4.10184646		0.36452106
87.05984000		87.12315559		4.02994486		-77		-4.62249142		-4.62239552		2.87687787		1.74551765		4.07700228		0.36569350
92.43708000		92.43750673		4.12194440		12		0.74194363		0.74202994		-2.43750519		1.69543069		4.03077942		0.35519385
92.43708000		92.48624984		4.17068752		13		0.79531723		0.79559157		-2.48594727		1.69035570		4.00607864		0.35413001
79.22111000		79.22427772		4.21707533		-208		-12.51491337		-12.51511230		10.77575754		1.73935476		3.95387666		0.36440155
79.22111000		79.29601013		4.28880775		-207		-12.46532364		-12.46519759		10.70400258		1.76119501		3.92980800		0.36898003
83.92569000		79.32321720		4.31601482		-206		-12.41859102		-12.41860186		10.67678902		1.74181284		3.87406539		0.36491685
83.92569000		79.34908674		4.34188436		-206		-12.41504250		-12.41501010		10.65093693		1.76407317		3.84985770		0.36958340
89.05366000		89.07557782		4.41960518		-45		-2.70621912		-2.70511282		0.92445454		1.78065828		3.78558986		0.37306031
89.05366000		89.15750451		4.50153187		-43		-2.62508726		-2.62500738		0.84250096		1.78250642		3.76056925		0.37344776
86.21031000		89.22331306		4.56734041		-42		-2.55739592		-2.55731642		0.77670515		1.78061127		3.70852250		0.37305045
86.21031000		89.28336604		4.62739340		-41		-2.49891719		-2.49885050		0.71667468		1.78217582		3.68355069		0.37337845
86.58438000		86.59660415		4.68414254		-86		-5.18536637		-5.18532056		3.40341756		1.78190299		3.62156446		0.37332125
86.58438000		86.63393803		4.72147641		-85		-5.15565540		-5.15549114		3.36607219		1.78941895		3.59649054		0.37489692
82.11402000		82.12131534		4.75307544		-161		-9.70434674		-9.70431681		7.87875006		1.82556675		3.53652465		0.38247524
82.11402000		82.18128924		4.81304934		-161		-9.66076760		-9.66070421		7.81873942		1.84196480		3.51212793		0.38591316
88.58393000		88.58886191		4.88684676		-53		-3.23401575		-3.23386854		1.41114306		1.82272548		3.45197216		0.38187956
88.58393000		88.66261009		4.96059493		-52		-3.16319468		-3.16336203		1.33739145		1.82560493		3.42703546		0.38248324
85.87605000		88.76208553		5.06007038		-51		-3.06253405		-3.06240685		1.23932951		1.82307734		3.36099116		0.38195333
85.87605000		88.85009877		5.14808362		-49		-2.97565610		-2.97552693		1.14992399		1.82560294		3.33574121		0.38248283
88.87174000		88.88435036		5.20012455		-49		-2.98122958		-2.98117948		1.11565625		1.86552323		3.31173875		0.39085239
88.87174000		88.94070697		5.25648116		-48		-2.92719424		-2.92712555		1.05930405		1.86782150		3.28662067		0.39133425
86.52157000		86.52942860		5.31612902		-88		-5.33670344		-5.33660147		3.47060188		1.86599959		3.16688370		0.39095227
86.52157000		86.57081377		5.35751419		-88		-5.30308480		-5.30289031		3.42969251		1.87319780		3.14223505		0.39246146
86.97552000		86.98192076		5.40131453		-81		-4.89852134		-4.89846799		3.01811165		1.88035634		3.05903748		0.39396235
86.97552000		87.05677682		5.47617060		-80		-4.83000455		-4.82991116		2.94325536		1.88665581		3.03409128		0.39528314
86.84537000		86.85680856		5.56356767		-83		-5.00915113		-5.00907475		3.14323281		1.86584194		2.95986494		0.39091921
86.84537000		86.92491174		5.63167085		-82		-4.94756915		-4.94750517		3.07511730		1.87238787		2.93501013		0.39229165
87.09416000		87.11635151		5.70275327		-79		-4.79356155		-4.79311552		2.88419134		1.90892417		2.85976981		0.39995213
87.09416000		87.20332461		5.78972638		-78		-4.71173826		-4.71160787		2.79668545		1.91492242		2.83487401		0.40120980
90.11626000		90.14054499		5.87563849		-29		-1.77871041		-1.77843767		-0.14049730		1.91893497		2.81001289		0.40205113
90.11626000		90.21835571		5.95344921		-28		-1.70035287		-1.70020720		-0.21835148		1.91855868		2.78505508		0.40197223
86.65900000		86.68086532		6.03778476		-87		-5.23929901		-5.23921519		3.31915840		1.92005679		2.63190764		0.40228635
86.65900000		86.74610373		6.10302317		-86		-5.18092377		-5.18087312		3.25390227		1.92697086		2.60718375		0.40373606
91.52556000		91.53569413		6.14059037		-6		-0.37087377		-0.37091750		-1.53567992		1.90659743		2.52327789		0.39946428
91.52556000		91.60340029		6.20829652		-4		-0.29987427		-0.29977273		-1.60335985		1.90313258		2.49816527		0.39873780
88.84498000		88.85458296		6.31379513		-50		-3.05301478		-3.05290379		1.14542289		1.90748090		2.40782830		0.39964952
88.84498000		88.90559771		6.36480989		-50		-3.00431507		-3.00439415		1.09440897		1.90998518		2.38282900		0.40017460
88.43437000		88.46489978		6.43536442		-57		-3.44497357		-3.44405954		1.53593724		1.90812230		2.28446070		0.39978400
88.43437000		88.62467485		6.59513949		-54		-3.28688518		-3.28677160		1.37541732		1.91135428		2.25945918		0.40046166
90.16210000		90.20444336		6.73139760		-28		-1.70278646		-1.70267624		-0.20442193		1.90709816		2.16279587		0.39956927
90.16210000		90.28955911		6.81651335		-26		-1.61717933		-1.61707301		-0.28950415		1.90657716		2.13790754		0.39946003
87.93521000		87.96884456		6.94087220		-65		-3.93843937		-3.93829310		2.03124270		1.90705041		2.02616498		0.39955926
87.93521000		88.10640474		7.07843238		-63		-3.80493187		-3.80480135		1.89359935		1.91120200		2.00144968		0.40042973
86.57577000		88.20094928		7.17297691		-62		-3.74977206		-3.74968874		1.79909032		1.95059842		1.90913541		0.40869028
86.57577000		88.27690636		7.24893399		-61		-3.67751192		-3.67742180		1.72313156		1.95429024		1.88478111		0.40946439
91.96633000		91.98144411		7.34135188		1		0.07473255		0.07484010		-1.98140764		1.90656754		1.78095507		0.39945801
91.96633000		92.06571767		7.42562545		2		0.16325781		0.16335888		-2.06571532		1.90231144		1.75620967		0.39856563
92.71745000		92.13613736		7.49604514		3		0.22876492		0.22982532		-2.13592343		1.90609812		1.65057049		0.39935959
92.71745000		92.19833238		7.55824015		4		0.29672040		0.29678628		-2.19832027		1.90153398		1.62587472		0.39840262
85.76494000		92.23861974		7.59852752		5		0.33249828		0.33252760		-2.23860509		1.90607748		1.51281521		0.39935526
85.76494000		92.24643187		7.60633965		5		0.34508038		0.34507636		-2.24643172		1.90135536		1.48827949		0.39836517
94.55590000		92.24133055		7.60123833		10		0.60855520		0.60856414		-2.24132914		1.63276500		1.36888386		0.39906778
94.55590000		92.24550149		7.60540926		10		0.62074742		0.62076843		-2.24549902		1.62473059		1.32059733		0.39710301
85.92288000		85.91970192		7.60224142		-95		-5.72014572		-5.72022826		4.08029852		1.63992975		1.24137860		0.40081988
85.92288000		85.90054412		7.58308362		-95		-5.75404069		-5.75408042		4.09945486		1.65462557		1.19534567		0.40441372
93.59958000		93.59998244		7.57095616		28		1.69396735		1.69398425		-3.59997688		1.90599263		1.11928872		0.39933747
93.59958000		93.62117683		7.59215055		28		1.72267469		1.72272614		-3.62115380		1.89842766		1.09542712		0.39775132
90.88153000		90.89314205		7.63877568		-16		-1.01387260		-1.01382524		-0.89291194		1.90673718		0.99610502		0.39949358
90.88153000		90.89465441		7.64028804		-16		-1.01016516		-1.01017490		-0.89465821		1.90483311		0.97299050		0.39909435
88.83634000		88.85184222		7.66252745		-50		-3.05622477		-3.05615266		1.14816005		1.90799260		0.87822475		0.39975681
88.83634000		88.94366732		7.75435255		-49		-2.96675645		-2.96664611		1.05633524		1.91031087		0.85662663		0.40024289
90.28408000		90.28684985		7.82340986		-26		-1.57805289		-1.57800581		-0.28684482		1.86485062		0.75715245		0.39071137
90.28408000		90.31874114		7.85530115		-25		-1.54553402		-1.54548224		-0.31873149		1.86421373		0.73638064		0.39057784
90.87027000		90.89060966		7.91473770		-16		-0.97388925		-0.97380124		-0.89058270		1.86438394		0.71607686		0.39061353
90.87027000		90.96088672		7.98501476		-15		-0.90232809		-0.90226693		-0.96018431		1.86245124		0.69600544		0.39020832
92.97333000		92.97607709		8.01578567		18		1.11232057		1.11234364		-2.97607137		1.86372773		0.56740132		0.39047594
92.97333000		92.99052678		8.03023536		18		1.13296628		1.13300634		-2.99050625		1.85749991		0.55107585		0.38917022
90.01342000		90.02243490		8.05831809		-30		-1.84247758		-1.84245569		-0.02243337		1.86487794		0.50027357		0.39071710
