269.32510000		269.32310008		-0.00199992
269.32510000		269.32309960		-0.00400032
269.32510000		269.32109895		-0.00600097
269.32510000		269.32209789		-0.00900308
269.32510000		269.31909573		-0.01200525
269.32510000		269.32209750		-0.01500774
269.32510000		269.32209951		-0.01500574
269.32510000		269.32510200		-0.01500374
269.32510000		269.32510401		-0.01500174
269.32510000		269.32510200		-0.01499973
269.32510000		269.32510400		-0.01499773
269.32510000		269.32510200		-0.01499573
269.32510000		269.32510401		-0.01499373
269.32510000		269.32410093		-0.01599279
269.32510000		269.32310195		-0.01699177
269.32510000		269.32410098		-0.01799079
269.32510000		269.32410298		-0.01798879
269.32510000		269.32510200		-0.01798679
269.32510000		269.32510401		-0.01798478
269.32510000		269.32510200		-0.01798278
269.32510000		269.32510400		-0.01798078
269.32510000		269.32510200		-0.01797878
269.32510000		269.32510400		-0.01797677
269.32510000		269.32510200		-0.01797477
269.32510000		269.32510400		-0.01797277
273.79764000		273.79764200		-0.01797077
273.79764000		273.79764401		-0.01796876
270.18196000		270.17995834		-0.01997042
270.18196000		270.17795849		-0.02197028
271.55115000		271.54915006		-0.02397022
271.55115000		271.54714887		-0.02597141
272.14067000		272.13867012		-0.02797129
272.14067000		272.13666950		-0.02997191
269.33076000		269.33176296		-0.02896895
269.33076000		269.33276598		-0.02796593
270.04606000		270.04706295		-0.02696297
270.04606000		270.04806627		-0.02595965
270.01696000		270.01996485		-0.02295480
270.01696000		270.02297087		-0.01994878
269.13478000		269.13778485		-0.01694392
269.13478000		269.13978889		-0.01493988
270.40713000		270.40913388		-0.01293600
270.40713000		270.41113792		-0.01093196
269.83822000		269.84022464		-0.00892732
269.83822000		269.84323049		-0.00592147
270.01256000		270.01556602		-0.00291545
270.01256000		270.01556803		-0.00291345
269.89836000		269.89836200		-0.00291145
269.89836000		269.89836401		-0.00290944
269.73190000		269.73190200		-0.00290744
269.73190000		269.73390640		-0.00090304
269.99780000		269.99980450		0.00110146
269.99780000		270.00180907		0.00310603
269.97973000		269.98273584		0.00611187
269.97973000		269.98574157		0.00911759
270.48165000		270.48465596		0.01212355
270.48165000		270.48766190		0.01512949
270.80064000		270.80364479		0.01813428
270.80064000		270.80665072		0.02114021
270.40903000		270.40702980		0.01914001
270.40903000		270.40502831		0.01713852
270.32911000		270.32510812		0.01313664
270.32911000		270.32110648		0.00913500
270.14558000		270.14157684		0.00513184
270.14558000		270.13757424		0.00112925
270.66148000		270.65747836		-0.00287239
270.66148000		270.65347584		-0.00687491
270.41894000		270.41493828		-0.01087663
270.41894000		270.41093676		-0.01487815
270.62971000		270.62570700		-0.01888114
270.62971000		270.62170385		-0.02288430
270.34162000		270.33761820		-0.02688610
270.34162000		270.33361488		-0.03088942
270.78115000		270.77714652		-0.03489289
270.78115000		270.77314325		-0.03889617
270.56560000		270.56159804		-0.04289813
270.56560000		270.55759588		-0.04690029
270.60970000		270.60569788		-0.05090240
270.60970000		270.60169572		-0.05490456
270.94038000		270.93637580		-0.05890876
270.94038000		270.93237161		-0.06291296
271.06361000		271.05960664		-0.06691631
271.06361000		271.05560345		-0.07091951
271.29853000		271.30553865		-0.06391086
271.29853000		271.31154839		-0.05790112
271.04703000		271.04803329		-0.05689782
271.04703000		271.04903659		-0.05589453
271.04098000		271.04198294		-0.05489159
271.04098000		271.04298631		-0.05388822
271.75206000		271.75306335		-0.05288486
271.75206000		271.75406663		-0.05188159
270.87665000		270.87765325		-0.05087834
270.87665000		270.87865653		-0.04987507
271.67644000		271.67744326		-0.04887180
271.67644000		271.67844651		-0.04786856
271.17779000		271.17879322		-0.04686534
271.17779000		271.17979654		-0.04586203
271.53766000		271.53866352		-0.04485850
271.53766000		271.53966641		-0.04385561
271.86012000		271.86112291		-0.04285270
271.86012000		271.86212628		-0.04184933
271.38881000		271.38981354		-0.04084578
271.38881000		271.39081686		-0.03984247
271.46700000		271.46800356		-0.03883891
271.46700000		271.46900690		-0.03783558
272.07993000		272.08093320		-0.03683237
272.07993000		272.08193662		-0.03582896
271.20482000		271.20582320		-0.03482576
271.20482000		271.20682666		-0.03382231
271.71206000		271.71306321		-0.03281909
271.71206000		271.71406672		-0.03181559
271.51697000		271.53398900		-0.01479659
271.51697000		271.55300867		0.00422308
271.72551000		271.75654021		0.03525330
271.72551000		271.76154676		0.04025985
271.52407000		271.52907645		0.04526630
271.52407000		271.53408300		0.05027285
271.39196000		271.39696735		0.05528020
271.39196000		271.40197570		0.06028856
272.28351000		272.28851710		0.06529566
272.28351000		272.29352235		0.07030091
271.80430000		271.80930855		0.07530946
271.80430000		271.81431681		0.08031771
271.82649000		271.83149710		0.08532482
271.82649000		271.83650385		0.09033157
271.70805000		271.71305660		0.09533817
271.70805000		271.71806345		0.10034502
272.16870000		272.17370675		0.10535177
272.16870000		272.17871330		0.11035833
271.57362000		271.57862675		0.11536508
271.57362000		271.58363535		0.12037368
272.04599000		272.05099690		0.12538058
272.04599000		272.05600385		0.13038753
272.54817000		272.55317895		0.13539649
272.54817000		272.55818896		0.14040649
271.88167000		271.88667880		0.14541529
271.88167000		271.89168751		0.15042400
272.34506000		272.35006875		0.15543275
272.34506000		272.35507746		0.16044145
271.95417000		271.95917765		0.16544910
271.95417000		271.96418625		0.17045771
272.38753000		272.39253745		0.17546516
272.38753000		272.39754420		0.18047191
272.51434000		272.51935155		0.18548346
272.51434000		272.52435876		0.19049067
272.36790000		272.37290850		0.19549917
272.36790000		272.37791706		0.20050772
272.10523000		272.11023930		0.20551702
272.10523000		272.11524931		0.21052703
272.59086000		272.59586845		0.21553548
272.59086000		272.60087691		0.22054393
272.28746000		272.29246830		0.22555224
272.28746000		272.29747505		0.23055899
273.77907000		273.78407855		0.23556754
273.77907000		273.78908716		0.24057614
271.77939000		271.78439845		0.24558459
271.77939000		271.78940645		0.25059260
272.59434000		272.61937125		0.27562385
272.59434000		272.64741722		0.30366981
272.40711000		272.43915968		0.33571950
272.40711000		272.46018542		0.35674523
273.07494000		273.07794515		0.35975038
273.07494000		273.09896878		0.38077401
271.53962000		271.54362736		0.38478137
271.53962000		271.57166493		0.41281894
274.03595000		274.08200030		0.45886924
274.03595000		274.12205630		0.49892524
271.49489000		271.53493040		0.53896564
271.49489000		271.57498760		0.57902285
272.35613000		272.39618440		0.61907725
272.35613000		272.43622640		0.65911925
272.24638000		272.28642360		0.69916285
272.24638000		272.32648240		0.73922166
273.39220000		273.43224160		0.77926326
273.39220000		273.47228400		0.81930566
270.88881000		270.92886640		0.85936206
270.88881000		270.96892081		0.89941647
275.64393000		275.68396920		0.93945567
275.64393000		275.72400600		0.97949247
269.52629000		269.56632920		1.01953167
269.52629000		269.60636840		1.05957087
273.14309000		273.18312720		1.09960807
273.14309000		273.22316640		1.13964728
273.14309000		273.18312840		1.17968568
273.14309000		273.22316840		1.21972568
273.14309000		273.18312760		1.25976328
273.14309000		273.22318400		1.29981968
273.14309000		273.18315000		1.33987969
273.14309000		273.22320161		1.37993129
273.14309000		273.18312920		1.41997049
273.14309000		273.22318240		1.46002369
