36.72791600		127.44271900		91.59857000	0	0	0	0
36.72791640		127.44273730		89.28609000	0	0	0	0
36.72791690		127.44275890		88.59416000	0	0	0	0
36.72791730		127.44278290		88.84364000	0	0	0	0
36.72791780		127.44280810		88.84056000	0	0	0	0
36.72791830		127.44283410		88.63488000	0	0	0	0
36.72791880		127.44286090		89.02434000	0	0	0	0
36.72791930		127.44288830		88.64071000	0	0	0	0
36.72791960		127.44291640		89.18950000	0	0	0	0
36.72792000		127.44294470		88.96794000	0	0	0	0
36.72792030		127.44297300		89.12973000	0	0	0	0
36.72792050		127.44300130		89.53013000	0	0	0	0
36.72792070		127.44302970		89.32211000	0	0	0	0
36.72792100		127.44305810		89.37968000	0	0	0	0
36.72792130		127.44308670		89.27515000	0	0	0	0
36.72792160		127.44311550		89.26031000	0	0	0	0
36.72792170		127.44314450		89.66450000	0	0	0	0
36.72792190		127.44317360		89.34752000	0	0	0	0
36.72792240		127.44320260		88.94261000	0	0	0	0
36.72792270		127.44323160		89.04514000	0	0	0	0
36.72792320		127.44326060		88.95442000	0	0	0	0
36.72792370		127.44328950		88.86418000	0	0	0	0
36.72792410		127.44331830		88.89722000	0	0	0	0
36.72792470		127.44334700		88.66539000	0	0	0	0
36.72792520		127.44337500		88.62581000	0	0	0	0
36.72792570		127.44340260		88.92025000	0	0	0	0
36.72792600		127.44343050		89.17476000	0	0	0	0
36.72792650		127.44345880		88.96405000	0	0	0	0
36.72792690		127.44348760		89.12228000	0	0	0	0
36.72792710		127.44351630		89.52109000	0	0	0	0
36.72792740		127.44354470		89.23911000	0	0	0	0
36.72792770		127.44357290		89.19325000	0	0	0	0
36.72792800		127.44360130		89.29572000	0	0	0	0
36.72792840		127.44363010		88.90219000	0	0	0	0
36.72792880		127.44365940		89.28273000	0	0	0	0
36.72792900		127.44368920		89.47917000	0	0	0	0
36.72792910		127.44371890		89.59852000	0	0	0	0
36.72792910		127.44374830		89.89476000	0	0	0	0
36.72792910		127.44377780		89.88931000	0	0	0	0
36.72792920		127.44380740		89.71102000	0	0	0	0
36.72792930		127.44383700		89.87711000	0	0	0	0
36.72792950		127.44386660		89.25130000	0	0	0	0
36.72792990		127.44389610		89.12939000	0	0	0	0
