36.72793550		127.44355970		93.93322000	0	0	0	0
36.72793410		127.44360130		92.09308000	0	0	0	0
36.72793310		127.44364750		91.53244000	0	0	0	0
36.72793240		127.44369590		90.70675000	0	0	0	0
36.72793230		127.44374400		90.06259000	0	0	0	0
36.72793280		127.44379180		88.89720000	0	0	0	0
36.72793460		127.44383920		86.15050000	0	0	0	0
36.72794100		127.44388540		76.32174000	0	0	0	0
36.72795550		127.44392780		62.85788000	0	0	0	0
36.72797890		127.44396220		44.10432000	0	0	0	0
36.72800880		127.44398590		27.61918000	0	0	0	0
36.72804170		127.44399850		12.71865000	0	0	0	0
36.72807510		127.44400090		359.58110000	0	0	0	0
36.72810690		127.44399500		347.92465000	0	0	0	0
36.72813500		127.44398080		333.42796000	0	0	0	0
36.72815720		127.44395940		317.72187000	0	0	0	0
36.72817330		127.44393340		303.57701000	0	0	0	0
36.72818370		127.44390400		289.84923000	0	0	0	0
36.72818890		127.44387200		277.85410000	0	0	0	0
36.72819000		127.44383760		270.29971000	0	0	0	0
36.72818920		127.44380110		268.03351000	0	0	0	0
36.72818790		127.44375960		268.36402000	0	0	0	0
36.72818710		127.44371310		269.15415000	0	0	0	0
36.72818700		127.44366140		270.11826000	0	0	0	0
36.72818760		127.44360670		271.07865000	0	0	0	0
36.72818740		127.44355540		268.00030000	0	0	0	0
36.72818060		127.44350750		255.68752000	0	0	0	0
36.72816430		127.44346630		238.38125000	0	0	0	0
36.72813880		127.44343440		219.95538000	0	0	0	0
36.72810550		127.44341340		201.71892000	0	0	0	0
36.72806910		127.44340470		186.76671000	0	0	0	0
36.72803580		127.44340530		175.79963000	0	0	0	0
