36.72793860		127.44357550		89.89753000	0	0	0	0
36.72793870		127.44360330		89.59447000	0	0	0	0
36.72793880		127.44363190		89.58253000	0	0	0	0
36.72793890		127.44366110		89.91886000	0	0	0	0
36.72793890		127.44369030		90.18527000	0	0	0	0
36.72793880		127.44371930		90.42501000	0	0	0	0
36.72793860		127.44374840		90.27778000	0	0	0	0
36.72793840		127.44377810		90.43988000	0	0	0	0
36.72793860		127.44381030		88.93991000	0	0	0	0
36.72794030		127.44384230		84.93857000	0	0	0	0
36.72794430		127.44387370		79.12997000	0	0	0	0
36.72795160		127.44390360		70.55407000	0	0	0	0
36.72796300		127.44393080		58.83928000	0	0	0	0
36.72797850		127.44395350		46.11880000	0	0	0	0
36.72799710		127.44397040		32.13091000	0	0	0	0
36.72801790		127.44398090		18.29364000	0	0	0	0
36.72803950		127.44398650		9.69955000	0	0	0	0
36.72806130		127.44398920		3.93774000	0	0	0	0
36.72808330		127.44398990		0.14130000	0	0	0	0
36.72810470		127.44398820		354.48458000	0	0	0	0
36.72812500		127.44398250		343.49949000	0	0	0	0
36.72814250		127.44397130		327.40363000	0	0	0	0
36.72815610		127.44395530		312.03201000	0	0	0	0
36.72816600		127.44393630		298.87253000	0	0	0	0
36.72817250		127.44391520		287.76017000	0	0	0	0
36.72817660		127.44389290		280.60299000	0	0	0	0
36.72817930		127.44387010		277.65540000	0	0	0	0
36.72818140		127.44384260		274.90814000	0	0	0	0
36.72818290		127.44380680		272.45980000	0	0	0	0
36.72818400		127.44376240		271.76709000	0	0	0	0
36.72818580		127.44371250		272.83452000	0	0	0	0
36.72818800		127.44366250		273.21952000	0	0	0	0
36.72818920		127.44361500		270.77116000	0	0	0	0
36.72818710		127.44356990		264.59864000	0	0	0	0
36.72818120		127.44352730		258.35721000	0	0	0	0
36.72817160		127.44348830		250.04115000	0	0	0	0
36.72815590		127.44345550		233.64465000	0	0	0	0
36.72813420		127.44343150		216.86707000	0	0	0	0
36.72810900		127.44341650		201.28375000	0	0	0	0
36.72808240		127.44340870		190.06534000	0	0	0	0
36.72805610		127.44340600		182.36920000	0	0	0	0
36.72803080		127.44340810		173.14202000	0	0	0	0
36.72800750		127.44341640		159.58490000	0	0	0	0
36.72798790		127.44343090		144.66911000	0	0	0	0
36.72797490		127.44344660		131.93472000	0	0	0	0
