36.72804030		127.44342780		0.17412000		14	56	36.72792210		127.44325960
36.72804770		127.44342770		359.34074000		14	56	36.72792210		127.44325960
36.72805500		127.44342760		359.32135000		14	56	36.72792210		127.44325960
36.72806230		127.44342760		359.94236000		14	56	36.72792210		127.44325960
36.72806940		127.44342760		359.92254000		14	56	36.72792210		127.44325960
36.72807650		127.44342760		0.77327000		14	56	36.72792210		127.44325960
36.72808370		127.44342780		1.19550000		13	56	36.72792210		127.44325960
36.72809060		127.44342810		2.10548000		13	56	36.72792210		127.44325960
36.72809730		127.44342840		2.15367000		13	56	36.72792210		127.44325960
36.72810390		127.44342890		3.16162000		12	56	36.72792210		127.44325960
36.72811010		127.44342960		4.96441000		11	56	36.72792210		127.44325960
36.72811600		127.44343030		5.75072000		10	56	36.72792210		127.44325960
36.72812140		127.44343120		7.72835000		10	56	36.72792210		127.44325960
36.72812650		127.44343230		10.29977000		9	56	36.72792210		127.44325960
36.72813100		127.44343360		12.74441000		8	56	36.72792210		127.44325960
36.72813520		127.44343510		16.52360000		7	56	36.72792210		127.44325960
36.72813890		127.44343690		20.85752000		7	56	36.72792210		127.44325960
36.72814230		127.44343910		28.00733000		7	56	36.72792210		127.44325960
36.72814540		127.44344150		32.30387000		7	56	36.72792210		127.44325960
36.72814830		127.44344430		37.98093000		7	56	36.72792210		127.44325960
36.72815100		127.44344740		44.22514000		7	56	36.72792210		127.44325960
36.72815350		127.44345110		49.16000000		8	56	36.72792210		127.44325960
36.72815590		127.44345530		54.18957000		8	56	36.72792210		127.44325960
36.72815810		127.44346020		60.93290000		9	56	36.72792210		127.44325960
36.72816010		127.44346560		65.78644000		9	56	36.72792210		127.44325960
36.72816170		127.44347160		71.88198000		10	56	36.72792210		127.44325960
36.72816300		127.44347810		76.09357000		11	56	36.72792210		127.44325960
36.72816400		127.44348500		79.92350000		11	56	36.72792210		127.44325960
36.72816470		127.44349240		82.92503000		12	56	36.72792210		127.44325960
36.72816520		127.44350020		85.62657000		12	56	36.72792210		127.44325960
36.72816550		127.44350840		87.44289000		13	56	36.72792210		127.44325960
36.72816560		127.44351700		88.98459000		14	56	36.72792210		127.44325960
36.72816570		127.44352600		88.93088000		14	56	36.72792210		127.44325960
36.72816580		127.44353540		89.05461000		15	56	36.72792210		127.44325960
36.72816600		127.44354520		88.91831000		16	56	36.72792210		127.44325960
36.72816610		127.44355530		88.80908000		16	56	36.72792210		127.44325960
36.72816640		127.44356590		88.29458000		17	56	36.72792210		127.44325960
36.72816660		127.44357690		88.87739000		18	56	36.72792210		127.44325960
36.72816670		127.44358830		89.07207000		18	56	36.72792210		127.44325960
36.72816690		127.44360000		88.72416000		19	56	36.72792210		127.44325960
36.72816710		127.44361210		89.16220000		19	56	36.72792210		127.44325960
36.72816730		127.44362460		88.77497000		20	56	36.72792210		127.44325960
36.72816740		127.44363740		89.22832000		20	56	36.72792210		127.44325960
36.72816760		127.44365060		88.75118000		21	56	36.72792210		127.44325960
36.72816780		127.44366410		89.12623000		22	56	36.72792210		127.44325960
36.72816790		127.44367800		89.45458000		22	56	36.72792210		127.44325960
36.72816800		127.44369240		89.63694000		23	56	36.72792210		127.44325960
36.72816810		127.44370710		89.51591000		24	56	36.72792210		127.44325960
36.72816810		127.44372230		89.83423000		24	56	36.72792210		127.44325960
36.72816810		127.44373780		90.41896000		24	56	36.72792210		127.44325960
36.72816810		127.44375340		90.04543000		24	56	36.72792210		127.44325960
36.72816800		127.44376900		90.56518000		24	56	36.72792210		127.44325960
36.72816780		127.44378420		90.51038000		23	56	36.72792210		127.44325960
36.72816780		127.44379860		90.00527000		21	56	36.72792210		127.44325960
36.72816780		127.44381230		90.50901000		20	56	36.72792210		127.44325960
36.72816770		127.44382520		90.03044000		19	56	36.72792210		127.44325960
36.72816770		127.44383720		90.40445000		18	56	36.72792210		127.44325960
36.72816760		127.44384850		90.44182000		16	56	36.72792210		127.44325960
36.72816760		127.44385900		90.18096000		15	56	36.72792210		127.44325960
36.72816760		127.44386890		90.26302000		14	56	36.72792210		127.44325960
36.72816760		127.44387810		89.96762000		13	56	36.72792210		127.44325960
36.72816750		127.44388670		90.88576000		13	56	36.72792210		127.44325960
36.72816730		127.44389480		91.65189000		12	56	36.72792210		127.44325960
36.72816690		127.44390230		93.71044000		11	56	36.72792210		127.44325960
36.72816640		127.44390910		95.43373000		10	56	36.72792210		127.44325960
36.72816560		127.44391560		98.40125000		10	56	36.72792210		127.44325960
36.72816470		127.44392190		99.87495000		10	56	36.72792210		127.44325960
36.72816340		127.44392810		104.40525000		9	56	36.72792210		127.44325960
36.72816180		127.44393400		108.10005000		9	56	36.72792210		127.44325960
36.72815990		127.44393960		112.71418000		9	56	36.72792210		127.44325960
36.72815760		127.44394490		118.47941000		9	56	36.72792210		127.44325960
36.72815490		127.44394970		125.03970000		9	56	36.72792210		127.44325960
36.72815180		127.44395390		132.29773000		8	56	36.72792210		127.44325960
36.72814850		127.44395770		138.42752000		9	56	36.72792210		127.44325960
36.72814460		127.44396090		145.61201000		9	56	36.72792210		127.44325960
36.72814030		127.44396390		150.94003000		10	56	36.72792210		127.44325960
36.72813540		127.44396650		156.74695000		10	56	36.72792210		127.44325960
36.72813020		127.44396870		161.91837000		11	56	36.72792210		127.44325960
36.72812450		127.44397050		165.71605000		12	56	36.72792210		127.44325960
36.72811840		127.44397190		169.97625000		12	56	36.72792210		127.44325960
36.72811190		127.44397300		172.03619000		13	56	36.72792210		127.44325960
36.72810520		127.44397400		173.21026000		13	56	36.72792210		127.44325960
36.72809820		127.44397500		173.70681000		14	56	36.72792210		127.44325960
36.72809100		127.44397600		173.38104000		14	56	36.72792210		127.44325960
36.72808350		127.44397690		174.33223000		15	56	36.72792210		127.44325960
36.72807580		127.44397790		174.49742000		15	56	36.72792210		127.44325960
36.72806790		127.44397860		175.55672000		15	56	36.72792210		127.44325960
36.72806010		127.44397930		175.96656000		15	56	36.72792210		127.44325960
36.72805230		127.44397990		176.57428000		15	56	36.72792210		127.44325960
36.72804460		127.44398020		177.68381000		14	56	36.72792210		127.44325960
36.72803710		127.44398050		178.16921000		14	56	36.72792210		127.44325960
36.72803010		127.44398070		179.01184000		13	56	36.72792210		127.44325960
36.72802340		127.44398080		179.54126000		12	56	36.72792210		127.44325960
36.72801710		127.44398070		180.57818000		11	56	36.72792210		127.44325960
36.72801130		127.44398050		181.96952000		10	56	36.72792210		127.44325960
36.72800600		127.44398000		184.13483000		9	56	36.72792210		127.44325960
36.72800110		127.44397920		187.50855000		9	56	36.72792210		127.44325960
36.72799650		127.44397810		190.78043000		8	56	36.72792210		127.44325960
36.72799220		127.44397660		194.70161000		8	56	36.72792210		127.44325960
36.72798800		127.44397470		200.92227000		8	56	36.72792210		127.44325960
36.72798430		127.44397240		206.15697000		8	56	36.72792210		127.44325960
36.72798070		127.44396970		211.95023000		8	56	36.72792210		127.44325960
36.72797750		127.44396650		218.38870000		8	56	36.72792210		127.44325960
36.72797440		127.44396270		224.98210000		9	56	36.72792210		127.44325960
36.72797140		127.44395820		230.87567000		9	56	36.72792210		127.44325960
36.72796860		127.44395300		235.97281000		10	56	36.72792210		127.44325960
36.72796600		127.44394720		241.04991000		11	56	36.72792210		127.44325960
36.72796370		127.44394060		246.90156000		11	56	36.72792210		127.44325960
36.72796180		127.44393330		251.57914000		12	56	36.72792210		127.44325960
36.72796010		127.44392550		255.26788000		13	56	36.72792210		127.44325960
36.72795870		127.44391690		258.22899000		14	56	36.72792210		127.44325960
36.72795750		127.44390770		260.73646000		15	56	36.72792210		127.44325960
36.72795650		127.44389800		263.28065000		16	56	36.72792210		127.44325960
36.72795580		127.44388750		264.96804000		17	56	36.72792210		127.44325960
36.72795520		127.44387660		266.14289000		18	56	36.72792210		127.44325960
36.72795480		127.44386500		267.20508000		19	56	36.72792210		127.44325960
36.72795450		127.44385290		268.35590000		20	56	36.72792210		127.44325960
36.72795440		127.44384010		269.52371000		21	56	36.72792210		127.44325960
36.72795440		127.44382670		269.99661000		22	56	36.72792210		127.44325960
36.72795450		127.44381280		270.78376000		23	56	36.72792210		127.44325960
36.72795460		127.44379820		270.31897000		23	56	36.72792210		127.44325960
36.72795460		127.44378310		270.18564000		24	56	36.72792210		127.44325960
36.72795470		127.44376730		270.48160000		25	56	36.72792210		127.44325960
36.72795470		127.44375100		270.13495000		26	56	36.72792210		127.44325960
36.72795480		127.44373400		270.23304000		27	56	36.72792210		127.44325960
36.72795490		127.44371640		270.22328000		28	56	36.72792210		127.44325960
36.72795500		127.44369830		270.35464000		29	56	36.72792210		127.44325960
36.72795500		127.44367960		269.95019000		30	56	36.72792210		127.44325960
36.72795490		127.44366030		269.86914000		31	56	36.72792210		127.44325960
36.72795480		127.44364050		269.72753000		32	56	36.72792210		127.44325960
36.72795470		127.44362010		269.65007000		33	56	36.72792210		127.44325960
36.72795460		127.44359930		269.18256000		34	56	36.72792210		127.44325960
36.72795440		127.44357790		269.26635000		34	56	36.72792210		127.44325960
36.72795400		127.44355590		268.94138000		35	56	36.72792210		127.44325960
36.72795370		127.44353350		269.09395000		36	56	36.72792210		127.44325960
36.72795350		127.44351060		269.23325000		36	56	36.72792210		127.44325960
36.72795320		127.44348740		269.02853000		37	56	36.72792210		127.44325960
36.72795270		127.44346380		268.67158000		38	56	36.72792210		127.44325960
36.72795240		127.44343980		268.95698000		38	56	36.72792210		127.44325960
36.72795200		127.44341530		268.89654000		39	56	36.72792210		127.44325960
36.72795160		127.44339070		268.67955000		39	56	36.72792210		127.44325960
36.72795120		127.44336580		269.02580000		39	56	36.72792210		127.44325960
36.72795090		127.44334110		269.04137000		39	56	36.72792210		127.44325960
36.72795050		127.44331650		268.86059000		39	56	36.72792210		127.44325960
36.72795020		127.44329210		269.12110000		38	56	36.72792210		127.44325960
36.72794990		127.44326780		269.16940000		38	56	36.72792210		127.44325960
36.72794970		127.44324360		269.29558000		37	56	36.72792210		127.44325960
36.72794950		127.44321970		269.28151000		37	56	36.72792210		127.44325960
36.72794930		127.44319620		269.36722000		36	56	36.72792210		127.44325960
36.72794920		127.44317340		269.72335000		35	56	36.72792210		127.44325960
36.72794910		127.44315130		269.68466000		33	56	36.72792210		127.44325960
36.72794900		127.44313010		269.93727000		32	56	36.72792210		127.44325960
36.72794900		127.44310990		269.86690000		30	56	36.72792210		127.44325960
36.72794890		127.44309060		269.48051000		29	56	36.72792210		127.44325960
36.72794870		127.44307230		269.59596000		27	56	36.72792210		127.44325960
36.72794860		127.44305520		269.52941000		25	56	36.72792210		127.44325960
36.72794850		127.44303920		269.23918000		23	56	36.72792210		127.44325960
36.72794840		127.44302420		269.67212000		22	56	36.72792210		127.44325960
36.72794820		127.44301040		269.23720000		20	56	36.72792210		127.44325960
36.72794820		127.44299790		269.62046000		18	56	36.72792210		127.44325960
36.72794800		127.44298640		269.08696000		16	56	36.72792210		127.44325960
36.72794790		127.44297590		269.49529000		15	56	36.72792210		127.44325960
36.72794780		127.44296630		268.88951000		14	56	36.72792210		127.44325960
36.72794770		127.44295750		269.48054000		12	56	36.72792210		127.44325960
36.72794770		127.44294960		269.78523000		11	56	36.72792210		127.44325960
36.72794760		127.44294260		269.07222000		9	56	36.72792210		127.44325960
36.72794760		127.44293650		269.05393000		8	56	36.72792210		127.44325960
36.72794750		127.44293150		269.47438000		6	56	36.72792210		127.44325960
36.72794750		127.44292730		269.03316000		5	56	36.72792210		127.44325960
36.72794740		127.44292410		269.89963000		4	56	36.72792210		127.44325960
36.72794740		127.44292180		269.13166000		3	56	36.72792210		127.44325960
36.72794740		127.44292020		271.04485000		2	56	36.72792210		127.44325960
36.72794740		127.44291920		270.00878000		1	56	36.72792210		127.44325960
36.72794740		127.44291900		264.71379000		0	56	36.72792210		127.44325960
36.72794740		127.44291910		269.94817000		0	56	36.72792210		127.44325960
